ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-2d071132,Hardware issue - threat,Crime particularly ball century either suggest consider he forward represent.,Hardware,Laptop,Resolved,Medium,Eduardo,Shawn,2025-09-30T14:47:57.480829
TCK-70eabb3b,Email issue - family,View him truth phone mouth consider act adult.,Email,Delivery,In Progress,High,Nicole,Brianna,2025-10-14T14:47:57.480829
TCK-cd5bcad7,Hardware issue - you,Pull again beyond would just her show career attorney environmental test.,Hardware,Laptop,In Progress,High,Christina,Cody,2025-09-28T14:47:57.481328
TCK-c0c814b0,Software issue - experience,Available interesting wife history each foreign myself executive result all buy body off.,Software,Patch,Closed,Medium,Jonathon,Cory,2025-09-23T14:47:57.481328
TCK-5fd609e4,Software issue - age,Research common leader indeed time quickly product certain.,Software,Update,In Progress,Medium,Curtis,Sandra,2025-10-04T14:47:57.481328
TCK-eaf118bc,Network issue - maybe,Which whatever receive black use break lot fly choice scene suggest stock join green thus serious.,Network,VPN,Resolved,High,Thomas,Joshua,2025-10-11T14:47:57.481829
TCK-286d4928,Access issue - expert,Support worry whose light get night leg treatment ten two ten court.,Access,2FA,Open,Critical,Beth,Brendan,2025-10-12T14:47:57.481829
TCK-01942e4e,Software issue - hotel,Human charge break course whose possible not marriage they prevent science whole growth.,Software,OS,Resolved,Medium,Mark,Scott,2025-10-11T14:47:57.481829
TCK-eb7e680c,Email issue - price,Group their yeah condition director main cultural tree red prove attorney recently trade house a.,Email,Delivery,Open,Low,Jacqueline,Chelsea,2025-09-30T14:47:57.482330
TCK-24c8e442,Access issue - usually,Thousand large arrive low mean serious green treatment fire.,Access,Permissions,In Progress,Low,Jennifer,Mark,2025-10-12T14:47:57.482330
TCK-d599cc74,Hardware issue - consumer,Interesting arrive increase officer nearly employee pay save worker believe these poor drug later population wife.,Hardware,Monitor,Resolved,Critical,Paul,Joseph,2025-09-26T14:47:57.482330
TCK-0abfb1de,Network issue - station,Message middle exist for best economic agent local ten read hotel across good Republican it.,Network,LAN,Resolved,Low,Elizabeth,Alexis,2025-09-30T14:47:57.482828
TCK-36364036,Hardware issue - great,Successful receive wish movement myself suggest air decade possible before Congress agree he instead under.,Hardware,Keyboard,Resolved,Low,Rodney,Alex,2025-09-30T14:47:57.482828
TCK-4ba5c3af,Hardware issue - born,Key whatever respond various never forget majority recent.,Hardware,Printer,Resolved,Low,Victor,Darrell,2025-10-01T14:47:57.482828
TCK-ffdf2ea4,Email issue - piece,Image prove party enough again write necessary PM in administration strong face officer agree film cost.,Email,Spam,Resolved,Critical,Sherri,Ashley,2025-10-08T14:47:57.483329
TCK-f889cf84,Access issue - in,Cause mean mean sea strong natural others them different industry serious.,Access,Permissions,Resolved,Low,Kristin,Eric,2025-10-05T14:47:57.483329
TCK-966658aa,Network issue - record,Away light body skin movie five human role feel.,Network,LAN,Closed,Medium,Jason,Ruben,2025-10-13T14:47:57.483783
TCK-a78ddbbb,Software issue - movement,Security suggest model former about continue blood not magazine partner.,Software,Update,Resolved,High,Justin,Jonathan,2025-09-29T14:47:57.483783
TCK-484055f8,Network issue - read,Couple score camera arrive chair fact camera measure ahead responsibility candidate wear step number through.,Network,WiFi,In Progress,Low,Andrew,Mathew,2025-10-02T14:47:57.483783
TCK-9c326c41,Software issue - number,Sure point answer high story do go successful church space computer available.,Software,OS,Resolved,Critical,Dennis,Timothy,2025-09-24T14:47:57.484329
TCK-30dc99d0,Hardware issue - star,Possible war security player city either environmental main eight ahead light production.,Hardware,Keyboard,In Progress,Low,Jeffrey,Thomas,2025-10-04T14:47:57.484329
TCK-127a14b6,Software issue - cut,Affect person after left recently institution agency nearly year thing even ten word.,Software,OS,In Progress,Medium,James,Jennifer,2025-10-14T14:47:57.484329
TCK-7151d3b4,Hardware issue - general,Them apply office participant executive before image his knowledge think house mention financial film.,Hardware,Printer,Resolved,Medium,Jennifer,Linda,2025-10-07T14:47:57.484828
TCK-103a6c60,Access issue - especially,Discuss actually cell brother with American base protect billion.,Access,Password,Open,High,Patrick,Nicole,2025-09-19T14:47:57.484828
TCK-ff58df09,Access issue - owner,Executive he evidence management around street travel smile establish though husband.,Access,2FA,Resolved,High,Cameron,Steven,2025-10-16T14:47:57.484828
TCK-80d64407,Hardware issue - animal,Prevent kitchen power news today clearly candidate attack if training offer live effort occur.,Hardware,Laptop,In Progress,High,Ethan,Brenda,2025-10-02T14:47:57.485328
TCK-ed801dae,Access issue - less,General Mr theory media whole fish rest factor.,Access,2FA,Open,High,Jennifer,Antonio,2025-09-19T14:47:57.485328
TCK-55163c04,Software issue - tax,Inside study no past today response less wait sell speech green glass direction.,Software,Application,In Progress,Low,Brianna,James,2025-10-07T14:47:57.485328
TCK-5f072a2b,Hardware issue - notice,Trip when four charge fall real marriage.,Hardware,Laptop,Closed,Low,Mary,Kimberly,2025-09-24T14:47:57.485828
TCK-cf3f7c6b,Access issue - kind,Drop a candidate on three anyone standard firm upon agree sell.,Access,Password,In Progress,Critical,Amanda,Kelly,2025-10-02T14:47:57.485828
TCK-b0c8b50c,Software issue - moment,Science choice so soon single degree various produce lawyer leg.,Software,Patch,In Progress,Medium,Jonathan,Anne,2025-09-22T14:47:57.485828
TCK-93e2ae31,Access issue - various,Source hour draw practice thought floor fear will actually anything safe question from statement change.,Access,Permissions,In Progress,Critical,Renee,Regina,2025-10-06T14:47:57.486332
TCK-83204128,Hardware issue - western,Assume sure same interest either thus thousand even prepare center fish fall minute quality put.,Hardware,Laptop,Open,Critical,Nicole,April,2025-09-20T14:47:57.486332
TCK-153e60cb,Email issue - hour,National movie around garden back now catch range hard want staff.,Email,Spam,Resolved,Critical,Elizabeth,Jason,2025-10-14T14:47:57.486332
TCK-d69b7e22,Software issue - support,Car score wife power subject detail able.,Software,OS,Resolved,Medium,Sarah,Ann,2025-10-07T14:47:57.486784
TCK-776a1155,Software issue - win,Evening loss language morning offer whose surface physical president.,Software,Application,Resolved,Low,Christopher,Monique,2025-09-23T14:47:57.486784
TCK-92e3ed8d,Access issue - wife,Certainly full water subject Congress house spend century student success against agreement check.,Access,2FA,Closed,Critical,Dana,Donna,2025-10-08T14:47:57.486784
TCK-86193cfe,Network issue - consumer,Whole south year than require here run message though everything after television draw dream thing catch.,Network,Router,Open,Medium,Nathaniel,Pamela,2025-10-03T14:47:57.487321
TCK-eb761b6a,Network issue - spring,Wide car determine clearly market something deal down wish fall answer language.,Network,Router,In Progress,Low,Shannon,Erica,2025-09-22T14:47:57.487321
TCK-92334ee4,Access issue - produce,Control keep will tough cost son note magazine old son American student thing here.,Access,2FA,In Progress,Medium,Nichole,Charles,2025-09-18T14:47:57.487321
TCK-0b9b70b9,Hardware issue - read,Game writer what sort side view across current including bag each commercial.,Hardware,Keyboard,Open,Low,Tyler,Elizabeth,2025-09-23T14:47:57.487826
TCK-bd68fec1,Hardware issue - his,Early another approach list authority truth mouth class affect force.,Hardware,Monitor,Closed,High,Rhonda,Cindy,2025-10-09T14:47:57.487826
TCK-8bf01345,Network issue - reach,Amount national science institution add act phone field future.,Network,VPN,Open,Critical,Anne,Kelly,2025-09-20T14:47:57.488284
TCK-ed65512b,Email issue - expert,Recent effort after my half up citizen.,Email,Spam,Resolved,Critical,Andrew,Karen,2025-10-03T14:47:57.488284
TCK-15e78a56,Access issue - industry,Mother friend suddenly store amount family bar claim total.,Access,Account Lock,Closed,Medium,Joseph,Erika,2025-09-23T14:47:57.488284
TCK-91cc5440,Network issue - send,Firm positive leader nation notice official big really ability common case nature skin sing speech.,Network,WiFi,Resolved,Critical,Sheila,Angela,2025-09-19T14:47:57.488821
TCK-d5c851e0,Access issue - from,Us go else accept maintain director include style.,Access,2FA,Closed,Critical,Richard,Sherry,2025-09-29T14:47:57.488821
TCK-6863865c,Hardware issue - one,Her chance threat attorney light direction buy fund news woman which political mission.,Hardware,Monitor,Closed,Low,Joshua,Hailey,2025-09-17T14:47:57.488821
TCK-5b7a1662,Email issue - chance,Interesting check somebody gun agreement various important man those hotel choice standard sing suffer information away.,Email,Outlook,Resolved,High,Ernest,Barbara,2025-09-17T14:47:57.489321
TCK-bbd22f90,Hardware issue - thus,Five turn individual usually since beautiful risk life let.,Hardware,Laptop,In Progress,Medium,Crystal,Emily,2025-10-17T14:47:57.489321
TCK-3deae2cf,Software issue - local,Garden dark manager certainly successful join man body suffer lot.,Software,Update,Open,High,Mia,Donna,2025-09-24T14:47:57.489321
TCK-89a7e1f1,Software issue - director,Seek skill understand form and big lose way.,Software,Application,Open,High,James,Joseph,2025-09-25T14:47:57.489821
TCK-3ef676ae,Software issue - bring,Fear official increase follow level machine smile positive.,Software,OS,In Progress,Low,Brittany,Todd,2025-09-27T14:47:57.489821
TCK-3aa7ba36,Hardware issue - cost,Card prove human wear home artist every professional same oil else response later.,Hardware,Laptop,Resolved,Low,Jacqueline,David,2025-10-01T14:47:57.489821
TCK-cd2005dd,Network issue - contain,Size top beyond knowledge every measure beyond concern particular compare decide.,Network,Router,Open,Low,Danielle,Robert,2025-10-11T14:47:57.490324
TCK-aea720cb,Hardware issue - investment,Across deal hotel laugh Mr risk left everything fine no top author.,Hardware,Keyboard,Closed,Medium,Linda,Paul,2025-09-17T14:47:57.490324
TCK-301bcb4f,Network issue - deal,Newspaper major nearly tough something change east time.,Network,VPN,Resolved,Medium,Zachary,Amy,2025-09-17T14:47:57.490324
TCK-9491b8b8,Access issue - dark,Money record again with radio action almost each spend young same Republican mouth.,Access,2FA,In Progress,Critical,Ariana,Laura,2025-09-29T14:47:57.490825
TCK-3fab587b,Software issue - study,Fall wear stand daughter cold official process similar recently again blue air avoid rock.,Software,Application,In Progress,Medium,Kenneth,Kimberly,2025-09-27T14:47:57.490825
TCK-ec929968,Email issue - increase,Bar couple per about number seat Congress recognize.,Email,Spam,Resolved,Medium,Emily,Samuel,2025-10-10T14:47:57.490825
TCK-63de8803,Network issue - home,Very first wait resource present foreign three central you piece.,Network,LAN,Closed,Medium,James,Carly,2025-10-05T14:47:57.491322
TCK-dd3e9548,Software issue - matter,Yard region fear without watch coach social enter season beautiful very realize.,Software,Application,Closed,High,Cindy,Daniel,2025-09-28T14:47:57.491322
TCK-85681f6d,Network issue - parent,Expert once another speech listen entire court hope doctor series hot exist interview less month.,Network,VPN,Closed,Medium,Katherine,Bobby,2025-09-18T14:47:57.491822
TCK-ed75cd38,Email issue - reduce,Door fine trip control letter stop soldier tell us cup box us exist section unit artist.,Email,Delivery,In Progress,Low,Maureen,Laura,2025-10-10T14:47:57.491822
TCK-a58918b7,Network issue - general,Whatever or spend final which happen chance ready deal.,Network,WiFi,Closed,Critical,Nicholas,Kimberly,2025-10-17T14:47:57.491822
TCK-3147ac45,Network issue - example,However south door Democrat firm mean ask high far some talk task at sign design.,Network,VPN,In Progress,Critical,Alexander,Curtis,2025-10-04T14:47:57.492321
TCK-f6736ca2,Hardware issue - action,Build manager hour line range meeting Democrat girl chair type technology because thought appear thank.,Hardware,Printer,Closed,High,Jeremiah,Christopher,2025-10-15T14:47:57.492321
TCK-d1d156a2,Network issue - treat,Push along everyone stuff over perform training hour thank the increase pay age purpose clear.,Network,WiFi,In Progress,Low,James,Joshua,2025-09-25T14:47:57.492321
TCK-ba0d4661,Email issue - indicate,Position government face attention spend yeah more better behind black sound commercial.,Email,Quota,Open,Low,Kimberly,Michele,2025-10-10T14:47:57.492821
TCK-1ba8f971,Software issue - collection,Tv star culture occur four material up which clear wear produce view open letter table.,Software,Patch,Open,Critical,Benjamin,Nicholas,2025-10-09T14:47:57.492821
TCK-236971ad,Hardware issue - collection,Bill from single interesting production truth likely sing doctor least lose great education practice off.,Hardware,Laptop,In Progress,Medium,Craig,Jennifer,2025-09-24T14:47:57.492821
TCK-46310360,Hardware issue - fast,Fund resource herself property staff dream perform which college.,Hardware,Keyboard,In Progress,High,David,Kimberly,2025-09-30T14:47:57.493321
TCK-3120e776,Email issue - international,Out if foot only identify could establish young others into audience serve Republican customer physical.,Email,Delivery,Open,Medium,Brian,David,2025-10-10T14:47:57.493321
TCK-5e244d8d,Hardware issue - action,More believe arrive better white and interview have early sport young type practice move.,Hardware,Keyboard,Closed,Medium,Alison,Kathy,2025-10-03T14:47:57.493321
TCK-6c437333,Email issue - music,Would rise yeah over may price bank because job probably.,Email,Delivery,Open,Medium,Jennifer,Robert,2025-10-06T14:47:57.493821
TCK-b2f64c79,Software issue - however,Hair be baby certainly hand thought make region important boy learn factor air.,Software,Patch,Open,Critical,Linda,Richard,2025-10-14T14:47:57.494284
TCK-1e29d390,Network issue - dark,Themselves show only find pretty father design continue apply wait actually.,Network,WiFi,Resolved,Critical,Sheryl,Billy,2025-10-16T14:47:57.494284
TCK-12e53cd3,Email issue - effort,Themselves meeting board design program reality painting guy fear anyone similar include while.,Email,Quota,Closed,High,Melissa,Robert,2025-10-01T14:47:57.494284
TCK-55b01838,Network issue - indicate,These himself hot agree him before especially show.,Network,Router,In Progress,Low,Daniel,Chelsey,2025-10-15T14:47:57.494833
TCK-96b66486,Network issue - laugh,North either option green car several region act cup deal movie occur.,Network,LAN,Resolved,Critical,Bailey,David,2025-10-04T14:47:57.494833
TCK-afb6f5d9,Software issue - instead,Feeling degree itself account once art expert response wear leg.,Software,OS,In Progress,Critical,Christine,Brandon,2025-09-23T14:47:57.494833
TCK-b38192f0,Email issue - food,Business partner choose about direction assume inside book move accept magazine leg now responsibility.,Email,Outlook,In Progress,Low,Derrick,Joshua,2025-10-04T14:47:57.495294
TCK-7de8809e,Network issue - around,Last perhaps experience success finally case laugh try unit.,Network,LAN,Closed,Low,Kristine,Caitlin,2025-10-01T14:47:57.495294
TCK-fdb6d806,Network issue - food,Participant test nearly order television seem star of check difficult area long.,Network,VPN,Closed,Critical,Michael,Diane,2025-09-18T14:47:57.495294
TCK-31a418f1,Access issue - night,Rise special wonder serious middle toward mind fall newspaper spend quickly happy suggest.,Access,2FA,Closed,Medium,Teresa,Katherine,2025-10-02T14:47:57.495826
TCK-00781c2c,Access issue - debate,Trade street radio us well structure development rise better social manage people.,Access,Password,In Progress,Critical,Ryan,Emily,2025-09-18T14:47:57.495826
TCK-be4f1275,Software issue - we,Car owner hotel about sit decade our program follow recently.,Software,OS,Open,Medium,Linda,Catherine,2025-10-04T14:47:57.495826
TCK-9f84473d,Network issue - concern,Approach fund choice husband article stage whether word subject evidence offer green.,Network,VPN,Open,Medium,Tammy,Jamie,2025-10-14T14:47:57.496328
TCK-ffa9023b,Software issue - individual,Impact work less discussion save economic politics player.,Software,Update,Resolved,Critical,Christopher,Amanda,2025-09-21T14:47:57.496328
TCK-36426d69,Software issue - human,Low part anything be social attorney author participant president.,Software,Application,Open,Low,Christine,Shane,2025-09-18T14:47:57.496328
TCK-80c14844,Email issue - most,And smile accept personal he society two watch stock this finish capital trial prepare relate.,Email,Delivery,Resolved,Critical,Antonio,Kelly,2025-10-02T14:47:57.496328
TCK-602f9629,Email issue - without,Play them music edge information three consider American social.,Email,Quota,Open,Critical,Jeffrey,Karen,2025-09-17T14:47:57.496827
TCK-13ba5067,Email issue - ready,Offer way contain sing resource along form arrive while town part indeed.,Email,Quota,Closed,Critical,Kimberly,Sharon,2025-10-01T14:47:57.496827
TCK-0915e68d,Network issue - enter,Sea present someone low large sing protect vote edge fire particular happy drug.,Network,Router,In Progress,Critical,Danielle,Cassandra,2025-10-01T14:47:57.496827
TCK-6c024de2,Access issue - receive,Other number short whom movement follow growth operation lay animal majority discussion first prove believe.,Access,Password,Resolved,Low,Thomas,Tom,2025-10-14T14:47:57.497328
TCK-c79900cc,Email issue - national,Number interest put general together tax billion risk thing issue happy man require range.,Email,Quota,Closed,Medium,Denise,Brittany,2025-10-11T14:47:57.497328
TCK-f931bc04,Hardware issue - support,Pressure push development eat finish expert main spend TV.,Hardware,Laptop,Resolved,Medium,Jacob,Aaron,2025-09-23T14:47:57.497328
TCK-d709a4c6,Email issue - help,Lead affect design send us bad history general nearly behavior management allow man.,Email,Outlook,Resolved,Low,Gerald,Stacey,2025-09-28T14:47:57.497826
TCK-f34a0003,Access issue - look,Rock visit book responsibility part our recognize accept.,Access,2FA,Resolved,Low,Jose,Craig,2025-10-12T14:47:57.497826
TCK-cfe8ed59,Access issue - among,Area husband action official across why care.,Access,Permissions,Resolved,Critical,Elizabeth,Amber,2025-09-25T14:47:57.497826
TCK-3514e856,Hardware issue - may,Service bag who care audience national action their to individual personal total time risk voice.,Hardware,Printer,Resolved,High,Peter,Valerie,2025-10-06T14:47:57.497826
TCK-5a840881,Software issue - scientist,Star trade school chance owner ten remain.,Software,Update,Open,High,Joshua,Jay,2025-09-22T14:47:57.498327
TCK-4fca0c01,Software issue - kind,Whole color region billion agent high forward throw trial agent policy land.,Software,OS,Open,High,Laura,James,2025-10-01T14:47:57.498327
TCK-d6acb3fb,Software issue - system,Your meeting woman station poor take nor particular family drug try.,Software,Update,Resolved,High,Blake,Kevin,2025-09-27T14:47:57.498327
TCK-c6901b81,Email issue - almost,Item still professional scene career amount collection side enjoy center hair guy.,Email,Quota,Open,High,Steven,Donald,2025-10-06T14:47:57.498826
TCK-7694dfd8,Access issue - believe,Local prepare may crime husband government rest almost.,Access,2FA,Resolved,High,Jordan,Jesse,2025-10-07T14:47:57.498826
TCK-cd814d43,Email issue - police,Firm garden ground party tough against party specific standard amount.,Email,Quota,Closed,Critical,Brittany,Stephen,2025-10-15T14:47:57.498826
TCK-1a3f68e1,Hardware issue - without,Write across positive hit hot myself visit so imagine identify century Mrs as allow.,Hardware,Monitor,In Progress,Medium,Richard,Veronica,2025-10-17T14:47:57.498826
TCK-8fe17a74,Network issue - hold,Prevent writer continue sure it decade one.,Network,WiFi,In Progress,Low,Jeffrey,Bradley,2025-09-24T14:47:57.499326
TCK-e0fa6fa0,Network issue - rather,Share station decade entire cup production close small talk someone paper oil goal property in.,Network,Router,In Progress,Medium,Deborah,Sarah,2025-10-04T14:47:57.499326
TCK-9e54598a,Access issue - office,Forward every heart find friend series speak recent parent ability sport compare be.,Access,2FA,In Progress,High,David,Jessica,2025-10-14T14:47:57.499326
TCK-ae8b3c98,Network issue - traditional,Race recently factor activity check cut today.,Network,WiFi,In Progress,Critical,Stephanie,William,2025-10-04T14:47:57.499829
TCK-a900c91a,Software issue - course,Effort though only sort pretty conference strong away ok.,Software,Patch,Open,Low,Philip,Karen,2025-10-02T14:47:57.499829
TCK-858a5538,Software issue - direction,Military leader wish will enjoy why budget ahead gun.,Software,Application,In Progress,Low,Benjamin,Jessica,2025-10-08T14:47:57.499829
TCK-fe7c12c9,Network issue - wish,Moment against avoid although whatever full message dream another college.,Network,LAN,Resolved,High,Keith,Roberta,2025-10-16T14:47:57.499829
TCK-a086799f,Hardware issue - see,Close after south through crime act east before only air lead.,Hardware,Printer,In Progress,Medium,Michelle,Richard,2025-09-25T14:47:57.500326
TCK-6f470f7d,Email issue - group,Surface daughter free building speech whom per determine almost full stay attention finish take theory financial.,Email,Quota,Resolved,Medium,Nathan,Jeffrey,2025-10-07T14:47:57.500326
TCK-2fa4331a,Network issue - source,Black thousand argue fear news tree figure speech single wall member perform career property of.,Network,WiFi,In Progress,High,Melissa,Tiffany,2025-09-26T14:47:57.500326
TCK-406cd8ca,Email issue - let,Seem until at benefit fine best my candidate series know white loss debate market.,Email,Spam,Closed,High,Bobby,Amy,2025-10-08T14:47:57.500326
TCK-cb147f7f,Hardware issue - whatever,Ability home shake north follow artist adult describe matter avoid through bar.,Hardware,Printer,Resolved,High,Jennifer,Jimmy,2025-09-28T14:47:57.500827
TCK-139b21db,Network issue - cultural,Traditional hair key pick feel catch simply American big.,Network,Router,Open,Low,Michael,Steven,2025-09-19T14:47:57.500827
TCK-8a9ba13f,Hardware issue - step,Government real type statement report fly drug.,Hardware,Keyboard,Closed,High,Ronald,Makayla,2025-10-01T14:47:57.500827
TCK-7af46f8e,Access issue - standard,Need owner experience its prove risk ever early get program wife long.,Access,2FA,Resolved,Medium,Carrie,Deborah,2025-10-01T14:47:57.501327
TCK-53fc20c4,Software issue - newspaper,Throughout example car attack information body let politics model say make around method anything like.,Software,Update,Open,Medium,Jesse,James,2025-10-09T14:47:57.501327
TCK-5012d169,Software issue - however,Represent may religious environmental not meet standard compare performance yeah rest.,Software,OS,Resolved,Low,Jeffrey,Lisa,2025-10-15T14:47:57.501327
TCK-4ca7e5d8,Email issue - reason,Across stuff different try involve form individual charge organization laugh two nothing team kind.,Email,Quota,Open,High,Maria,Stephen,2025-09-26T14:47:57.501327
TCK-9fe49ebd,Email issue - behavior,View these your sing customer memory forward page hold leg eye population PM type medical party.,Email,Quota,Open,High,Anthony,William,2025-10-05T14:47:57.501827
TCK-9136986c,Email issue - small,Rise try box impact personal family chair relationship name lose.,Email,Quota,In Progress,Critical,Jennifer,Kelly,2025-10-16T14:47:57.501827
TCK-358214a8,Hardware issue - adult,Determine house relate human event pass care her seem personal.,Hardware,Printer,Closed,High,Sharon,Christina,2025-10-06T14:47:57.502283
TCK-6f9e76ef,Network issue - about,Cost rule various remain short or large share yet message.,Network,LAN,Closed,Critical,Allison,Lance,2025-10-08T14:47:57.502283
TCK-ddc62af5,Access issue - herself,Important sort long leave peace professor box carry moment plant yeah few during alone same yet.,Access,Permissions,Open,Low,Brandon,Michelle,2025-10-13T14:47:57.502283
TCK-975407f0,Software issue - performance,Reach along change or toward into magazine especially continue trial four picture show clearly.,Software,Patch,In Progress,High,Jeremy,Dave,2025-09-23T14:47:57.502283
TCK-a96e63a6,Software issue - item,Much reveal prepare I high choice ask western Mrs check face.,Software,Application,Closed,Critical,Virginia,Alyssa,2025-10-14T14:47:57.502831
TCK-0da97d91,Access issue - alone,Police authority figure speech mean senior office.,Access,Password,Resolved,Medium,John,Daniel,2025-10-01T14:47:57.502831
TCK-787f9174,Software issue - season,Speech response organization risk officer compare along travel too check who.,Software,Patch,Open,Low,Vanessa,Gregory,2025-10-06T14:47:57.502831
TCK-c5965649,Email issue - beat,Share outside consider drug west thing mother coach back east.,Email,Quota,Resolved,High,Sylvia,Maureen,2025-09-21T14:47:57.503283
TCK-7d60072a,Software issue - interview,Provide factor big attorney share society defense bring argue arm safe article late reflect both.,Software,Update,Resolved,High,Amy,Calvin,2025-09-24T14:47:57.503283
TCK-9fc613c4,Network issue - only,Amount practice teacher deal west clear natural new bill evidence region fill research.,Network,Router,Closed,Low,Derek,Alisha,2025-09-20T14:47:57.503283
TCK-7d9a1dad,Access issue - medical,Lead system when piece us radio all economy bag lead window far class east big idea.,Access,Account Lock,Resolved,Medium,Kristina,Kevin,2025-09-19T14:47:57.503828
TCK-f880007c,Hardware issue - impact,Law girl voice will one office reality.,Hardware,Keyboard,Resolved,Low,Matthew,David,2025-10-09T14:47:57.503828
TCK-ad800cde,Email issue - rather,Give across address table everybody officer degree fund forward push sure ball management trouble real education.,Email,Outlook,In Progress,Low,Arthur,Natalie,2025-10-05T14:47:57.503828
TCK-effa064d,Hardware issue - school,Ground book low bar onto long important save government.,Hardware,Keyboard,Resolved,High,Kenneth,David,2025-10-08T14:47:57.503828
TCK-e758f414,Email issue - professor,Sit play you project quite box probably project unit follow yourself little explain southern.,Email,Quota,Resolved,High,Carol,Scott,2025-09-25T14:47:57.504327
TCK-2e932a55,Email issue - interest,Exist some feeling set entire finally policy bad project price.,Email,Quota,Open,Medium,Michelle,Amber,2025-09-19T14:47:57.504327
TCK-57c0cacd,Software issue - picture,Coach event crime floor reveal daughter professor Mrs energy change generation cold control computer up easy.,Software,Application,In Progress,Critical,Meghan,Robert,2025-10-02T14:47:57.504327
TCK-c742744b,Hardware issue - white,Become west gun not member writer nation represent success worker answer hope son whatever either community.,Hardware,Printer,In Progress,Medium,Gary,George,2025-10-09T14:47:57.504831
TCK-72c5de01,Network issue - enough,Stuff share I way job itself chance occur art authority claim.,Network,VPN,Closed,Medium,Wanda,Anna,2025-10-07T14:47:57.504831
TCK-bc7bbc2a,Network issue - mission,Consumer skill actually trade score side heart change investment west affect fight mean spring everyone response.,Network,WiFi,Resolved,Critical,Christopher,Kendra,2025-10-04T14:47:57.504831
TCK-419bd5a1,Network issue - guy,Break fund save character ten image parent.,Network,WiFi,Closed,Critical,Jason,Lauren,2025-10-14T14:47:57.505330
TCK-e2d9ce3b,Access issue - already,Though some thousand peace can there push stop daughter.,Access,Permissions,Open,Medium,Gary,Maria,2025-09-18T14:47:57.505330
TCK-d4b9848c,Network issue - memory,Sound popular term put never nation put last purpose measure pick rate mission threat old.,Network,Router,Closed,Critical,Michelle,Matthew,2025-09-21T14:47:57.505330
TCK-b4f8e730,Network issue - reveal,Against knowledge more manager hotel lay president form your north town thus generation.,Network,WiFi,Resolved,Medium,Scott,Eric,2025-10-07T14:47:57.505819
TCK-cc7a6fd8,Email issue - beautiful,Identify business religious local laugh activity watch level film capital today.,Email,Delivery,Closed,High,Christopher,Alison,2025-09-24T14:47:57.505819
TCK-5c626c00,Access issue - plant,Worker bed describe meet Congress leave weight.,Access,Password,Closed,Medium,Melissa,Christopher,2025-10-14T14:47:57.505819
TCK-89870099,Software issue - senior,Table reveal fish like ask on wonder subject message ten also participant language decide.,Software,Update,In Progress,Medium,Jessica,Glenn,2025-09-24T14:47:57.506283
TCK-2059ea2a,Software issue - event,Real what until including return see always dinner fill Democrat hit himself country begin.,Software,Patch,In Progress,Low,Teresa,Jimmy,2025-10-07T14:47:57.506283
TCK-876d2172,Email issue - coach,Rich exactly station national this meeting win deep hope we such book.,Email,Spam,Resolved,Low,Sarah,Cynthia,2025-10-15T14:47:57.506283
TCK-e3f1a8b2,Network issue - kitchen,Name wrong official company event fish identify issue arrive manage southern.,Network,VPN,Closed,High,Daniel,Brian,2025-09-23T14:47:57.506783
TCK-ba46e7f3,Access issue - treatment,Environmental me summer recognize response sound learn rich plant especially forget fund professor six operation.,Access,Account Lock,Closed,Critical,Nicholas,Arthur,2025-09-26T14:47:57.506783
TCK-446393c2,Email issue - smile,Street course commercial situation public still raise.,Email,Quota,Open,Critical,Kaitlin,Lauren,2025-09-19T14:47:57.506783
TCK-c62daf3c,Email issue - long,Claim spring wonder bank face month agree where major couple provide.,Email,Outlook,Open,High,Krystal,Veronica,2025-10-16T14:47:57.506783
TCK-dd0f438e,Network issue - during,Meeting to benefit bring report area record.,Network,LAN,Closed,Medium,Allen,Tracey,2025-10-09T14:47:57.507328
TCK-9a301751,Network issue - blue,Agency bank benefit tax mean really real old quickly word development what inside more.,Network,Router,Resolved,Critical,Melissa,Terri,2025-09-17T14:47:57.507328
TCK-3607c4eb,Email issue - account,For night sea room lay message citizen performance become ok piece rather play attack pattern.,Email,Quota,Resolved,High,Gregory,Karen,2025-10-16T14:47:57.507328
TCK-bb8e0381,Network issue - type,Factor need stage ok student everything lawyer positive smile song although gas.,Network,WiFi,Closed,High,Brandy,Steven,2025-09-19T14:47:57.507827
TCK-ba942be4,Access issue - speak,Else peace Mr serve special second push job society common own very arm yourself church.,Access,Account Lock,In Progress,Critical,Bruce,Alexis,2025-09-27T14:47:57.507827
TCK-f625f005,Network issue - safe,Exactly factor live deep radio record out nothing material listen hotel.,Network,WiFi,In Progress,Critical,Aaron,Robert,2025-10-12T14:47:57.507827
TCK-2f04db15,Network issue - bit,Beyond card really pay necessary sound next them travel face American read wall.,Network,VPN,Open,Critical,Scott,Kelly,2025-10-15T14:47:57.508328
TCK-fc10a7b0,Software issue - trade,Interest that herself responsibility of say state candidate positive simply management however total memory.,Software,Update,In Progress,High,Nancy,Sophia,2025-09-21T14:47:57.508328
TCK-ec5d4c55,Network issue - field,Data bit those along serious term system after energy fight.,Network,LAN,In Progress,Low,Jesus,Nicholas,2025-09-17T14:47:57.508328
TCK-761d8ace,Access issue - option,Let sound know picture common tonight compare teach enough usually camera compare they.,Access,Password,Closed,Low,Randy,Jenny,2025-10-08T14:47:57.508794
